1970Idaho                   16Bingham                                                  011                           Bingham                                                                                      27608     492     233     239     375     297    1896    2530    4591    2126     646     416    1815      61     583     177    1509     563     572    1268     219     484     296      52    1511     527
1970Idaho                   16Blaine                                                   013                           Blaine                                                                                        5274     139       0      14      23      35     508     490    1134     507     169     123     356      26     207      37      34      81      20     401      58     130     470      55     290     104
1970Idaho                   16Boise                                                    015                           Boise                                                                                         1630      22       7      10      10      11     143     222     337     104      57       4     105       0      26     199       0      16       0      47       5       5      15       0      30      58
1970Idaho                   16Bonner                                                   017                           Bonner                                                                                       14612     326      39     190     264     326    1633    1888    2931     929     346     183     515       9     342     897      76     303     184     826     227      88     218      43     676     228
1970Idaho                   16Bonneville                                               019                           Bonneville                                                                                   49326     595     131     209     370     462    2586    3570    8683    4150    2256    1310    1126       5    1102     416    1420    1220    1167    3490     716    2597     677     133    2301     863
1970Idaho                   16Boundary                                                 021                           Boundary                                                                                      6120     139      21      98     121     143     741     742    1000     367     130     125     235       0     135     382      18     123      22     334      35      53      92      32     310      74
1970Idaho                   16Butte                                                    023                           Butte                                                                                         2828      36      10      16      16      28     203     313     535     248      68      39     295       9     114       5      93      25      10     144      31      51      27       6     169      52
1970Idaho                   16Camas                                                    025                           Camas                                                                                          732       0       0       0       0       7      30      64     143     115      17      21      86       0      13       0       6      10       6      16       5       8      10       0      36      22
1970Idaho                   16Canyon                                                   027                           Canyon                                                                                       57097    1268     578     834    1120     935    5326    5790    9908    3868    1710    1062    3196      19    1136    1568    2604    1429     890    4008     721     619     821      96    3982     750
1970Idaho                   16Caribou                                                  029                           Caribou                                                                                       6415      49      11      13      60      31     408     519    1318     444     211     124     709     148     143      84     243     138       6     317      56      20      92      13     309      72
1970Idaho                   16Cassia                                                   031                           Cassia                                                                                       15714     314      76     158     180     219    1119    1785    2726    1226     371     148    1322      11     238      70    1297     347     242    1146     201     135     255      44     626     217
1970Idaho                   16Clark                                                    033                           Clark                                                                                          654      18       5       7       5      16      41      89      87      59      22       4     148       5      15       0       4       9       7      16      13      14      11       0      27      19
1970Idaho                   16Clearwater                                               035                           Clearwater                                                                                   10435     171       9      95     143     214    1068    1359    1861     514     224     105     271       9     653     759      28     142      46     578      39      47     114       7     460     135
1970Idaho                   16Custer                                                   037                           Custer                                                                                        2857      38       8      13      26      45     362     325     541     202      93      53     353      57      50      16       5      47      25     188      22      29      51       6      73      90
1970Idaho                   16Elmore                                                   039                           Elmore                                                                                       16231     579      44      88     150     179     643    1187    3054     960     504     312     520       5     195      79      60     299      83     782     104      40     214      25     651     399
1970Idaho                   16Franklin                                                 041                           Franklin                                                                                      7181      99      29      62     103      31     527     716    1443     570     227      71     632       0      95      45     182     133      54     501      49      47      66      39     293     121
1970Idaho                   16Fremont                                                  043                           Fremont                                                                                       8404      78      19      45     102     134     615     814    1436     708     196     118     769       0     142      94     116     281     112     514     104      64     137      25     368     161
1970Idaho                   16Gem                                                      045                           Gem                                                                                           8868     220      46      66     203     128    1159    1071    1684     426     178      57     787       0     200     627     101     129      84     429      94      60      72       9     354     120
1970Idaho                   16Gooding                                                  047                           Gooding                                                                                       8201     133       8      82     105     129     825    1057    1611     570     217     127    1151       3     174      32     135     197      77     550      95      48      88      12     510     104
1970Idaho                   16Idaho                                                    049                           Idaho                                                                                        12319     128      28      76     182     227    1281    1213    2235     790     335     184     818      15     258     833      70      88      41     717      62      40     116      13     643     161
1970Idaho                   16Jefferson                                                051                           Jefferson                                                                                    11289     114      38     123     120     191     816    1209    1938     714     213      85     982      17     303      73     495     253     365     583      84     103     147       4     431     216
1970Idaho                   16Jerome                                                   053                           Jerome                                                                                        9771     167      30     151     207     224     966    1131    1738     655     218      83    1121       0     213      31     380     245     149     594      61     105     189      37     440     123
1970Idaho                   16Kootenai                                                 055                           Kootenai                                                                                     32635     763      69     256     590     495    2695    3890    6355    2717     880     597     396     329     946    2235     282     744     284    2135     447     246     707     107    1771     461
1970Idaho                   16Latah                                                    057                           Latah                                                                                        23544     624      38     144     199     298    1566    1376    3527    1796     795    1296     729      20     338     748     129     408     198    1530     187     142     429      58    3315     293
1970Idaho                   16Lemhi                                                    059                           Lemhi                                                                                         5369      57      17      41     175      62     577     551     921     450     171     115     527      12      91     103      47      87      40     323      53      23      75       5     242      89
1970Idaho                   16Lewis                                                    061                           Lewis                                                                                         3770      27       4      31      46      85     361     395     736     280     100      59     306       0      53     198      26      36      60     230      31      21      45       9     174      75
1970Idaho                   16Lincoln                                                  063                           Lincoln                                                                                       2917      19       4      29      45      49     220     455     542     238      32      31     390       6     124      19      20      81      27      82      19       9      21       7     122      48
1970Idaho                   16Madison                                                  065                           Madison                                                                                      12520     351      38      50      71      70     485     769    1471    1012     346     289     651       0     185      67     409     255     241     734     113      85     192      46    1399     117
1970Idaho                   16Minidoka                                                 067                           Minidoka                                                                                     14759     425     136     227     295     193    1042    1459    2670    1027     363     117    1342       0     245     170    1309     371     194     927     127     129     153      34     643     202
1970Idaho                   16Nez Perce                                                069                           Nez Perce                                                                                    28989     344      64     162     372     403    2106    3025    5716    2224    1050     596     673      14     842    1250     920     808     436    2091     435     307     509     112    1772     470
1970Idaho                   16Oneida                                                   071                           Oneida                                                                                        2735      23       8      11      38      47     271     246     485     351     131      55     400      10      55       6      91      27      16     113      46      15      67       5     120      65
1970Idaho                   16Owyhee                                                   073                           Owyhee                                                                                        6069     137      31      95     154     151     625     599     979     265     169      84     917       0      62     106     173      81      41     214      35      21      50      12     308     146
1970Idaho                   16Payette                                                  075                           Payette                                                                                      11664     152      66     117     299     209    1254    1350    2327     757     321     180     770      10     257     148     874     266     245     669     127      93     220      10     631     110
1970Idaho                   16Power                                                    077                           Power                                                                                         4719      73       8      53      83      43     368     482     857     317     141      86     370       0     100      30     289     146      32     296      58      34      81      10     208      86
1970Idaho                   16Shoshone                                                 079                           Shoshone                                                                                     18386     634      76     131     340     360    1727    2447    3408     914     510     270      72    2599     235     873     116     211     101    1124     189      98     219      18     755     171
1970Idaho                   16Teton                                                    081                           Teton                                                                                         2243      21      13      25      11      30     159     226     417     190      69      34     302       0      30       6      23      26       6     129      14      21      42       5      76      36
1970Idaho                   16Twin Falls                                               083                           Twin Falls                                                                                   40076     577     161     428     644     750    3513    4252    7892    3198    1149     532    2624      18     797     377    1444    1163    1023    3265     708     386     787     209    2212     596
1970Idaho                   16Valley                                                   085                           Valley                                                                                        3452      72      33      13      58      49     295     391     617     230     150      63     136       0      65     213      26      55       5     253      17       6      98       6     253      37
1970Idaho                   16Washington                                               087              1080         Washington                                                                                    7271     190      33     161     200     172     864     910    1378     439     129      73     704      48     152     124     161      91      65     424      68      50      67      23     358     138
1970Illinois                17Adams                                                    001                           Adams                                                                                        67652     400     157     543    1626    1426    7789    6524   13964    3359    1667    1082    1788      41    1005    4682    2491    1187    1209    4256     839     507    1145     215    4832     729
1970Illinois                17Alexander                                                003                           Alexander                                                                                    11275      61     175     615     647     556    1291    1132    1726     316     172      71     175      31     189     147     366     377     150     697      67      59     193      21     613     268
1970Illinois                17Bond                                                     005                           Bond                                                                                         13279      55      51     121     283     417    2030    1102    2132     551     408     239     604      21     382     401     475     335     121     610     120     136     203       6     964     145
1970Illinois                17Boone                                                    007              6880         Boone                                                                                        23960     403      69     204     389     480    2157    2361    4530     988     525     378     730       6     391    4092     730     375     197    1222     391     156     253      90    1345     197
1970Illinois                17Brown                                                    009                           Brown                                                                                         5496      22      26      72     159     126    1149     493    1062     188      74      22     496      14     176      78     152      90      49     359      69      20     116      10     211      70
1970Illinois                17Bureau                                                   011                           Bureau                                                                                       36690     937     132     544     761     793    4180    3687    7812    1904    1032     554    1770      42     911    3243     899     690     505    2091     383     305     531     109    2401     375
1970Illinois                17Calhoun                                                  013                           Calhoun                                                                                       5532      23      24     157     277     271    1228     364     808     146      44      40     464      26     202     167      68     117      39     310      37      13      67       0     179      85
1970Illinois                17Carroll                                                  015                           Carroll                                                                                      18469     276      18     221     271     309    2388    1626    4223     851     598     163    1143       0     333    1102     331     785     103    1122     206      90     258      27     860     743
1970Illinois                17Cass                                                     017              6880         Cass                                                                                         13462     108      66     177     330     357    1793    1357    3042     427     234      94     623      11     329     339     678     450     124     833     179      95     230      20     729     283
1970Illinois                17Champaign                                                019              1400         Champaign                                                                                   150764    4565     367     843    1565    1284    6531    8808   22903    8008    5886   10250    2286      35    2867    2150    2697    2618    1408    9238    1857    1128    2552     428   24126    3004
1970Illinois                17Christian                                                021                           Christian                                                                                    33924     551     166     506     906     718    4544    3515    7451    1145     735     371    1386     837     629    1562    1227     772     345    1842     476     237     373      60    1686     726
1970Illinois                17Clark                                                    023                           Clark                                                                                        15567      44      50     127     356     342    3049    1409    2953     710     227     189     660     120     402     578     473     464     184     967     177     134     227      26     843     150
1970Illinois                17Clay                                                     025                           Clay                                                                                         14353      33      36     241     348     327    2867    1466    2510     519     207      86     577     423     276     618     470     276     115    1054     118      66     119      25     640     129
1970Illinois                17Clinton                                                  027                           Clinton                                                                                      27567     185      88     450     962     709    4836    1835    3808     833     335     293    1075      72     667    1012     875     707     335    1496     277     135     378      45    1317     772
1970Illinois                17Coles                                                    029              1400         Coles                                                                                        46366     414     171     473     812     849    4770    3962    7288    2610    1230    1270    1013      64    1051    2080    1978    1231     398    3203     576     256     945     164    4801     604
1970Illinois                17Cook                                                     031             B1600         Cook                                                                                       4671307  481891   49012   88592  137081   95103  380662  536091  831920  308842  176166  131282    4963    1674   86109  410702  236977  172578  106482  328805  133594   82969   70297   13330  316585   98004
1970Illinois                17Crawford                                                 033                           Crawford                                                                                     18963      95      68     170     315     356    3228    1806    4431     891     361     279     549     183     626     998    1128     358     212    1014     209     159     279      53     890     222
1970Illinois                17Cumberland                                               035                           Cumberland                                                                                    9562      32      19     101     223     272    1785     937    1628     340     119      95     580      24     238     420     409     165      75     409      96      72     151      14     428     118
1970Illinois                17DeKalb                                                   037                           De Kalb                                                                                      67574    1649     246     398     642     694    4531    4219   10610    3470    2217    2803    1562      48    1189    6062    1641    1073     563    4691     761     554     891     214    8318     633
1970Illinois                17De Witt                                                  039                           De Witt                                                                                      16213      71      34     146     276     348    1893    1631    3444     723     347     251     798       0     364    1201     369     574     118    1073     270     101     247      15     939     197
1970Illinois                17Douglas                                                  041                           Douglas                                                                                      18322      67      68     171     330     331    2082    1345    3858     887     423     316     781      67     471     601     929     550     109    1067     190     152     269      74    1171     269
1970Illinois                17Dupage                                                   043             B1600         Du Page                                                                                     453145   20646    1271    2363    3799    3450   19645   33614   86455   38365   30406   18080    1397     289   11596   35323   18174   15001   11072   33174   10873    8134    3975    1331   31145    5274
1970Illinois                17Edgar                                                    045                           Edgar                                                                                        20573      78      62     197     457     266    2693    2249    4517    1126     471     228    1164      11     655    1177     697     458     241    1169     207     203     308      23     880     270
1970Illinois                17Edwards                                                  047                           Edwards                                                                                       6873      20       4      89     178     150    1318     728    1511     292      62      50     434     193     109     449     183     117      42     335      62      58      88       5     186     126
1970Illinois                17Effingham                                                049                           Effingham                                                                                    24145      81      42     206     428     469    4230    1585    4158    1073     508     257    1060      94     637     893     580     371     242    1890     245     183     458      70    1235     375
1970Illinois                17Fayette                                                  051                           Fayette                                                                                      19984      29      56     258     487     477    4051    1800    3448     624     262     204    1057     193     474     552     473     409     192    1213     197     147     315      14     854     494
1970Illinois                17Ford                                                     053                           Ford                                                                                         15731     115      29      66     252     266    1715    1202    3986     827     413     255     790      14     400     499     569     363     259     994     196      66     271      26     927     479
1970Illinois                17Franklin                                                 055                           Franklin                                                                                     36170    1005     340    1496    1674    1369    6352    4060    6234    1424     585     318     289    1882     784     878    1189     581     421    1854     295     334     485      67    1941     405
1970Illinois                17Fulton                                                   057                           Fulton                                                                                       39582     306      95     349     766     768    5173    4470    8779    1703     766     394    1287     786     503    4052     578     664     245    2339     460     243     519      65    2108     348
1970Illinois                17Gallatin                                                 059                           Gallatin                                                                                      7165       8      65     234     283     330    1249     772     981     157     107      40     346     258     138     313      65      78      52     357      41      53      93       5     301     130
1970Illinois                17Greene                                                   061                           Greene                                                                                       16653      27      26     304     377     486    2432    1661    3425     553     285     203    1162      13     336     504     870     327     187     825     128      63     206       8     874     187
1970Illinois                17Grundy                                                   063                           Grundy                                                                                       24105     403      19     167     495     406    2383    2475    5477    1084     541     270     564      68     830    2106    1553     574     192    1417     233     193     266      79    1046     467
1970Illinois                17Hamilton                                                 065                           Hamilton                                                                                      8380      11      56     106     219     186    2225     841    1185     250     121      68     484     137     149     156     379     107      47     316      73      60     132       5     476     144
1970Illinois                17Hancock                                                  067                           Hancock                                                                                      22969     134      73     233     318     334    2664    2096    5195    1503     538     314    1372      42     493    1052     712     415     173    1558     182     166     423      30    1378     228
1970Illinois                17Hardin                                                   069                           Hardin                                                                                        4693       0      17     202     319     232     925     283     639     111      77      52      36     395      83      51      58     116       7     243      37      19      93       4     228      65
1970Illinois                17Henderson                                                071              1600         Henderson                                                                                     8332      17      37      86     181     113     845     983    1816     398     157      66     635       9     154     698     135     161      68     540     102      31     111       0     321     128
1970Illinois                17Henry                                                    073              1960         Henry                                                                                        50678    1100     250     423    1151    1252    5540    4991   11274    1833    1106     599    2299      99     969    4554     915    1145     411    3328     530     329     796      68    2729     621
1970Illinois                17Iroquois                                                 075                           Iroquois                                                                                     31745     295      76     383     633     661    3977    3012    7011    1349     638     282    2027      10     669    1284    1303     685     442    2203     330     207     487      15    1636     376
1970Illinois                17Jackson                                                  077                           Jackson                                                                                      50185     960     139     649     866     593    4669    2663    5296    2789    1483    2504     679     122     975     556    1384    1024     257    2601     517     312     792     131    7350     680
1970Illinois                17Jasper                                                   079                           Jasper                                                                                       10079      22      28      88     169     193    2439     802    1684     329     156      66     916      20     236     270     324     136     112     540      50      55      96      12     407     170
1970Illinois                17Jefferson                                                081                           Jefferson                                                                                    30361     123      82     451     956     833    5482    2801    5074    1232     629     438     643     418     651    1273     666     662     400    1992     557     244     528      54    1845     327
1970Illinois                17Jersey                                                   083                           Jersey                                                                                       17824     116      80     232     534     497    2543    1655    2941     534     348     206     639      11     343    1365     413     279     160     852     165      70     311      36    1248     216
1970Illinois                17Jo Daviess                                               085                           Jo Daviess                                                                                   20331     145      70     176     306     392    3046    1756    4192     867     329     178    1534      66     387    1392     651     333     160    1208     150     112     271      60     871     464
1970Illinois                17Johnson                                                  087              1960         Johnson                                                                                       7168      19      68     174     242     241    1380     516    1251     352     111      94     235      54     288     149     187     188      51     346       9      10      85       8     415     240
1970Illinois                17Kane                                                     089             B1600         Kane                                                                                        233138    9004    1419    2530    4332    3746   16735   23143   44747   13381    7780    4486    1619     183    5543   28752    9502    6807    3183   15249    3467    2584    2707     488   15239    3474
1970Illinois                17Kankakee                                                 091                           Kankakee                                                                                     88794    2024     773    1369    2040    1938    8574    8806   16970    3947    2019    1240    1265      80    1857    6338    4793    1583     976    5098    1039     819    1050     205    6698     945
1970Illinois                17Kendall                                                  093                           Kendall                                                                                      24823     475      49      93     209     263    1652    2203    5877    1506     747     384     735      16     544    3860     760     553     287    1358     324     201     193      46    1276     308
1970Illinois                17Knox                                                     095                           Knox                                                                                         58259     923     304     527    1156    1171    4492    5878   13073    3008    1728    1006    1443     128    1077    5135    1291    2143     762    3409     801     477     908     135    4806     713
1970Illinois                17Lake                                                     097             B1600         Lake                                                                                        348149   17878    1729    3176    4890    3993   18596   29039   57657   22246   18555   12098    1412     163    8208   23810   18238    7088    4761   19597    6097    4628    4589    1415   22194    6990
1970Illinois                17La Salle                                                 099                           La Salle                                                                                    103975    2551     364    1179    2238    2085   12423   11155   21594    5058    2086    1396    2076     557    2004   12651    3329    2253     877    6683     944     545    1328     203    5490    1168
1970Illinois                17Lawrence                                                 101                           Lawrence                                                                                     16423      72     115     226     430     367    2326    1494    3612     832     292     208     496     415     422     308     701     207     109     902     251      83     249      42    1033     197
1970Illinois                17Lee                                                      103                           Lee                                                                                          34512     370     407     446     619     565    3800    2967    7364    1618     810     554    1340      36     838    1779    1151     800     286    2038     435     219     407      54    3313     352
1970Illinois                17Livingston                                               105                           Livingston                                                                                   38935     494      34     319     560     789    4558    3732    8366    1724     745     468    1798     113     864    2173    1577     738     286    2316     429     282     491      95    2422     671
1970Illinois                17Logan                                                    107                           Logan                                                                                        29559     289     559     218     492     624    2836    3125    5737    1738     726     639    1155      11     547    1617     867     601     248    1851     471     165     484      54    3487     509
1970Illinois                17McDonough                                                109                           Mc Donough                                                                                   34231     289      47      96     312     337    2430    2653    5579    1742    1047    1268    1340      23     687    1486     255     502     217    2907     346     206     606     113    3889     374
1970Illinois                17McHenry                                                  111             B1600         Mc Henry                                                                                    102837    4463     428     699    1627    1629    8621   10085   20112    5935    3510    2127    2000     111    3335   11757    3292    3006    1116    6511    1546    1242    1261     337    5823     949
1970Illinois                17McLean                                                   113              1040         Mc Lean                                                                                      99801     952     298     764    1333    1580    7199    6919   16676    5546    4179    3238    2661      63    1708    4620    2151    2937    1182    7111    4419     964    1412     287   10588    1190
1970Illinois                17Macon                                                    115              2040         Macon                                                                                       119850    1241     365    1073    2494    2882    9154   13601   23303    5522    3681    2124    1153      19    2239    9450    6021    4280    1454    7309    2262    1153    2217     308    7451    1460
1970Illinois                17Macoupin                                                 117              2040         Macoupin                                                                                     41812    1230     280     793    1476    1176    6242    4007    8482    1470     702     411    1677     266     924    2411    1074     972     442    2514     471     249     548      64    2166     876
1970Illinois                17Madison                                                  119              7040         Madison                                                                                     237047    3430    1492    3670    6268    6443   25610   22600   42752    8704    5078    3967    1511     229    4275   22197    8674    6610    2298   12520    4080    1874    2967     490   15219    4168
1970Illinois                17Marion                                                   121                           Marion                                                                                       37051     233     136     557     968     856    6212    3516    6488    1852     664     466     711     299     834    1308    1508    1461     429    1915     486     256     655      93    2237     526
1970Illinois                17Marshall                                                 123                           Marshall                                                                                     12832     175      11     158     252     249    1480    1174    2996     601     400     157     750      19     221     832     533     190     157     813     138      67     158      15     556     117
1970Illinois                17Mason                                                    125                           Mason                                                                                        15645      81      14     168     440     437    2256    1563    3340     649     311     155    1029      34     373    1131     285     364     131     875     142      68     210      37     775     320
1970Illinois                17Massac                                                   127                           Massac                                                                                       13382      21     101     341     515     484    2292    1176    2151     593     174     134     360      21     333     209     769     509      94     731      63     103     210      16     690     228
1970Illinois                17Menard                                                   129                           Menard                                                                                        9210      53      26     114     206     242    1239     881    2051     423     169      94     564      32     181     341      94     229      83     600     193      63     209      21     514     394
1970Illinois                17Mercer                                                   131                           Mercer                                                                                       16856      80      75      76     211     230    1833    1860    3873    1007     258     159    1079      28     354    1089     270     333     185     910     226      90     265       6     908     245
1970Illinois                17Monroe                                                   133                           Monroe                                                                                       17926     116      35     368     591     498    2803    1508    3261     462     341     153     818     157     375     674     620     812     227     991     343     156     127      33     806     236
1970Illinois                17Montgomery                                               135                           Montgomery                                                                                   28955     494     107     445     917     808    4567    2401    6120    1054     517     376    1307     323     806    1085     691     657     231    1776     345     164     501      26    1470     691
1970Illinois                17Morgan                                                   137                           Morgan                                                                                       34451     304     153     361     652     532    3909    3206    7219    1798    1027     744    1290       0     677     521    2010     763     379    2092     495     314     626     107    3689     518
1970Illinois                17Moultrie                                                 139                           Moultrie                                                                                     12936      88      42     107     255     255    1884    1347    2451     623     221     163     606       9     257     857     915     216     166     671     162      86     161      28     667     176
