1970Illinois                17Cumberland                                               035                           Cumberland                                                                                      59      24       0       0       0     491       0    1178      23      57      79     156     164       0       8       0       0       0       0      19       0     703      13      44      10     153     120       0
1970Illinois                17DeKalb                                                   037                           De Kalb                                                                                        402      46       5      14       4    1130      10   10985     177     218    2819     800     956      16      47       0       0       9       0      10       0    7739      29     100    2716    1427     412      86
1970Illinois                17De Witt                                                  039                           De Witt                                                                                        166      32       0       0       0     551      55    2591      29      92     123     216     403       9      24       0       0       0       0      11       6    1830       9      17     115     301     110      26
1970Illinois                17Douglas                                                  041                           Douglas                                                                                        251       0       3       0       0     540      10    2835      47     103     179     221     426      23      20       0       0       0       0       4       5    1533       9      85     141     410     180      42
1970Illinois                17Dupage                                                   043             B1600         Du Page                                                                                        787      57       9       6      11     364      21  107809    3542    3629    1126    5467    7670      70     243       0       0       0       0      62      29   56976     424    1123     821    7095    1565     446
1970Illinois                17Edgar                                                    045                           Edgar                                                                                          278      11       4       0       0     867       4    3037      53      98     251     237     437       7      10       0       0       0       0      22      14    1997      30      63      96     267     147      42
1970Illinois                17Edwards                                                  047                           Edwards                                                                                         58       9       0       0       0     343       5     916      24      43      80      53     181       0       0       0       0       0       0      27       6     625      16      43      17      26      62      11
1970Illinois                17Effingham                                                049                           Effingham                                                                                      151      21       0       0       3     849      39    3151     108     118     369     219     528      10      10       0       0       0       0      14      24    2395      22      73     131     245     183      38
1970Illinois                17Fayette                                                  051                           Fayette                                                                                        159      38       0       5       0     762      20    2367      87     135     342     306     490      24      78       6       0       0       0      45       0    1383      19      55     105     308     196      63
1970Illinois                17Ford                                                     053                           Ford                                                                                           202       0       0       0       0     564      25    1989      27     324      99     316     386       4      20       0       0       0       0       5       4    1539      11     112      46     339     104      14
1970Illinois                17Franklin                                                 055                           Franklin                                                                                        66       9       0       0       0     200       9    5914     100     186     321     346     811      23      21       0       0       0       0       6       0    3031      20     115     237     439     219     114
1970Illinois                17Fulton                                                   057                           Fulton                                                                                         331       0       0       0       0    1018      25    7563      88     142     193     428     741      37      29       5       0       0       0      19      15    3597      38      87     149     495     261      46
1970Illinois                17Gallatin                                                 059                           Gallatin                                                                                       143       4       0       0       0     195       4    1017       0      36      81      71     155      11       4       0       0       0       0       0       0     368       5      27      39      73      46      26
1970Illinois                17Greene                                                   061                           Greene                                                                                         295      18       0       0       0     854       6    1991      32      69     100     262     309      17      25       0       0       0       0       9       5    1510       5      50      88     211      78      25
1970Illinois                17Grundy                                                   063                           Grundy                                                                                         136       6       0       0       0     474      26    5352      52     256     172     269     338       8      14       0       0       0       0       0       0    2605       0     230     128     305     212      49
1970Illinois                17Hamilton                                                 065                           Hamilton                                                                                        90       0       0       7       0     392       6     896      13      63      85     129     189       0       0       0       0      10       0       6       0     688       0      32      54     133      62      10
1970Illinois                17Hancock                                                  067                           Hancock                                                                                        216       5       0       0       6    1059      24    3178      44     139     111     214     647      14      10       0       0       0       0      53      11    2298       9      75     114     294     153      49
1970Illinois                17Hardin                                                   069                           Hardin                                                                                           0       0       0       0       0      21       0     666       4      27      66      96     110      13       0       0       0       0       0       5       0     330       0      10      47      78      31      29
1970Illinois                17Henderson                                                071              1600         Henderson                                                                                      145      10       0       0       0     443       0    1151      27      60      59      95     193       0       5       0       0       0       0       4      10     657      10      40      11     190      69      30
1970Illinois                17Henry                                                    073              1960         Henry                                                                                          344      24       0       0       5    1785     127    8681     162     352     199     657     988      44      74       0       0       0       0      51      27    5012      39     122     139     825     366     124
1970Illinois                17Iroquois                                                 075                           Iroquois                                                                                       285      20       5       0       0    1718      78    4422      76     220     221     361     760      19      26       0       0       0       0      13       5    3136      30     114     185     350     330      64
1970Illinois                17Jackson                                                  077                           Jackson                                                                                        190       6       0       9       0     430      20    5692     158     348    3700     512     901       9      11       0       0       0       0      18       0    4225      12     119    2403     548     281      59
1970Illinois                17Jasper                                                   079                           Jasper                                                                                          98       0       0       0       3     781      24    1023      27      62      47     138     274       3      18       0       0       0       3      31       0     782       0      43      37     138      50      15
1970Illinois                17Jefferson                                                081                           Jefferson                                                                                      179       0       0       9       0     440      17    4806     124      97     217     407     590      12       7       0       0       0       0      13       9    2970      24      90     270     352     246      45
1970Illinois                17Jersey                                                   083                           Jersey                                                                                         150       5       0       0       6     468      10    3087      14      55     136     179     299       0       0       0       0       0       0      19       0    1554       5      27      94     233     101       6
1970Illinois                17Jo Daviess                                               085                           Jo Daviess                                                                                     273       5       0       5       0    1140      87    2945      35     279      73     195     446       0      26       0       0       0       0      71      40    2108      12      87      64     172     171      55
1970Illinois                17Johnson                                                  087              1960         Johnson                                                                                        109       0       0       0       0     100       0     898      19     120     319      56      92       0       0       0       0       0       0       6       0     428       7      70     167      36      22       9
1970Illinois                17Kane                                                     089             B1600         Kane                                                                                           670      24       0      11       0     834      62   52831    1131    1476    1581    2831    3692      50     126       5       0       0       0      43      39   33185     140     424    1550    3017     909     317
1970Illinois                17Kankakee                                                 091                           Kankakee                                                                                       268      26       5       0      10    1062      49   16897     370     572    1130     902    1151       4      71       0       0       0       0      26      15    9753      59     377    1762    1038     471     125
1970Illinois                17Kendall                                                  093                           Kendall                                                                                        162       0       0       5       9     524      27    5506      56     134     112     318     330       0      40       0       0       0       0      21       9    3074       0      91      53     408     128      42
1970Illinois                17Knox                                                     095                           Knox                                                                                           279      29       0      10       0    1019      37   11381     190     309     369     713     970      13      16       0       6       0       0      83      44    6678      43     117     838     974     336      52
1970Illinois                17Lake                                                     097             B1600         Lake                                                                                           706      58      57       0      32     510      33   66323    2908    4187     798    4240    6957     104     199       0       4       0       0      99      21   40073     418    3698     478    5245    1698     374
1970Illinois                17La Salle                                                 099                           La Salle                                                                                       409      54       0       4       0    1648      18   20937     265     587     640    1204    1700      50      36       0       0       0       0      27      18   12807      44     271     292    1264     621     153
1970Illinois                17Lawrence                                                 101                           Lawrence                                                                                        92       6       0       0       0     365      26    2716      23      74      74     234     327       0       3       0       5       0       0      20      23    1558       5      82      74     279      98      60
1970Illinois                17Lee                                                      103                           Lee                                                                                            197       4       4       0       0    1134      21    4854     131      91     664     402     574       0      19       0       0       0       0      23       0    3626      25     104    1240     570     207      32
1970Illinois                17Livingston                                               105                           Livingston                                                                                     230      46       0       7       9    1547      43    5709     205     128     432     428     734      19      15       0       0       0       0      15      20    4156       9      82     318     542     271     123
1970Illinois                17Logan                                                    107                           Logan                                                                                          293      14       0       0       0     874      18    4697      79     129     629     340     628       0      37       6       0       0       0       4       0    3301      18     118    1249     378     206      79
1970Illinois                17McDonough                                                109                           Mc Donough                                                                                     325       5       0      10       0    1009      17    4488      73     169    1409     447     765      16      58       0       0       0       0      31      10    3237      23      71    1246     721     236     100
1970Illinois                17McHenry                                                  111             B1600         Mc Henry                                                                                       697      29       0       3       0    1066      51   21545     582     336     322    1662    2364      36     120       0       0       0       0     113      52   13261      77     130     258    1682     667     149
1970Illinois                17McLean                                                   113              1040         Mc Lean                                                                                        814      12       0      63       0    1683      80   16350     393     418    2411    1177    1711      48     155       0       0       0       4      34      25   13070      90     236    2893    1370     608     201
1970Illinois                17Macon                                                    115              2040         Macon                                                                                          338       6       4       0       0     779      16   25332     431     496     431    1415    1749       3      53       0       0       0       0      26      21   14670      90     246     569    1862     772     157
1970Illinois                17Macoupin                                                 117              2040         Macoupin                                                                                       355      33       0       0       0    1293      54    6692     133     205     407     333     848      14      19       0       5       0       0      36       0    3808      19     145     571     401     201      48
1970Illinois                17Madison                                                  119              7040         Madison                                                                                        393      25       0       4       0    1093      70   47438     635    2466    2056    2747    3206     118      67       0       0       0       0      66      59   24412     143    1322    2085    3286    1254     284
1970Illinois                17Marion                                                   121                           Marion                                                                                         169       0       5       0       6     600      12    6018     128     189     392     335     757      16      11       0       0       4       0       8       5    3978      15     180     398     328     314      56
1970Illinois                17Marshall                                                 123                           Marshall                                                                                       126       4       0       0       0     607       5    2130      35      40      35     111     246       6      21       0       0       0       0       8      15    1187       0      41      12     176      93      25
1970Illinois                17Mason                                                    125                           Mason                                                                                          317      26       0      15       9     605       0    2351      38      39     149     154     372      21      69       0       0      12       0      19       0    1241       5      62     284     244      98      35
1970Illinois                17Massac                                                   127                           Massac                                                                                          63       0      12       5       0     303       0    1977      22     136      77     199     229      16       0       0       0       0       0       5       0    1179      10      82      33     214      58      21
1970Illinois                17Menard                                                   129                           Menard                                                                                         144       0       0       4       0     415      20    1275      11      67     166      94     191       5       9       0       0       0       0       4       0     858       0      41     242     186      49      17
1970Illinois                17Mercer                                                   131                           Mercer                                                                                         194      27       0       0       0     879      12    2490      34     158      59     174     319       0       6       0       0       0       0       0       0    1487       0      71      43     266     126      19
1970Illinois                17Monroe                                                   133                           Monroe                                                                                         137       0       0       0      10     597      60    3282      76     180     112     125     163      35      67       0       0       0       0       6       5    1484       4      53     101     238     103      31
1970Illinois                17Montgomery                                               135                           Montgomery                                                                                     227       5       0       6       0    1105       7    4106      44     169     220     339     613      13      11       0       0       0       0      13       0    2625      14     100     361     368     226      50
1970Illinois                17Morgan                                                   137                           Morgan                                                                                         274      20       5       0       0     978       0    5206     139     155     646     363     775      36      37       0       0       0       0      27      14    4105      17      68     839     423     209      37
1970Illinois                17Moultrie                                                 139                           Moultrie                                                                                       104       5       0       4       0     465       4    2171      22      85      56     157     199       0       9       0       0       0       0       6      14    1511       0      37      48     172      65      16
1970Illinois                17Ogle                                                     141              7040         Ogle                                                                                           361      24       0       0       0    1399      26    7834     106     148     204     478     760       0      16       0       0       0       3      40      14    4821       9     114     212     651     255      40
1970Illinois                17Peoria                                                   143              6120         Peoria                                                                                         273       5       0       0       0     734      70   40115     793    1185     806    2234    2742      56      45       0       0       0       0      50      14   22539     130     429    1166    2558    1009     150
1970Illinois                17Perry                                                    145                           Perry                                                                                           69       0       0       0       0     294       0    3399      33     109     208     129     364       5      14       0       0       0       0       3       0    1780       5      42      95     269     131      29
1970Illinois                17Piatt                                                    147                           Piatt                                                                                          242      19       5       6       0     580       5    2317      10      76     249     175     253       0      46       0       0       0       0       0       0    1363       0      49     134     242     117      10
1970Illinois                17Pike                                                     149                           Pike                                                                                           381      22       0       0       0    1032      16    2445       5      78     123     186     525      19      30       0       0       0       0      22       5    1825       6      37      87     171     153      35
1970Illinois                17Pope                                                     151                           Pope                                                                                            44       0       0       0       0      75       8     277       0      70      72      46      96       0       0       0       0       0       0       0       0     125       0      37      20      40      30       7
1970Illinois                17Pulaski                                                  153                           Pulaski                                                                                        130       0       0       0       0     128      16     947       6      48     135      81     160       5      10       0       0       0       0      21       0     519       9      77     134      56      68      13
1970Illinois                17Putnam                                                   155                           Putnam                                                                                          56       0       0       0       0     270       7     748       0       5      16      38      90       5       6       0       0       0       0      16       0     418       6      19      17      85      37       0
1970Illinois                17Randolph                                                 157                           Randolph                                                                                       208      17       0       0       6     776      18    4988      55     214     510     161     528      14      13       0       0       0       0       4      21    2857      21      61      97     464     143      56
1970Illinois                17Richland                                                 159              6120         Richland                                                                                       101       4       0       0       0     630      17    2254      63      58      78     248     474       0       0       0       0       0       0      14       0    1720      20       9      68     303     159      45
1970Illinois                17Rock Island                                              161              1960         Rock Island                                                                                    197      16       0       0       0     638      33   31696     656    2901     470    1893    2354      52      61       0       0       0       0      49      20   18096     109    1373     742    2490     821     214
1970Illinois                17St Clair                                                 163              7040         St Clair                                                                                       409      29       9       0       4     948      60   45669     765    4015    1237    2958    3398      59      89       4       0       0       0     112      16   27381     196    2732    1132    3110    1443     245
1970Illinois                17Saline                                                   165              7040         Saline                                                                                          78       7       0       0       0     226       0    3465     105     166     399     329     524       0      21       0       0       0       0       5       0    1949      14     112     271     307     164      24
1970Illinois                17Sangamon                                                 167              7880         Sangamon                                                                                       639      34       0      10       0    1126      15   25147     568    1224    4989    2117    2838      55     106       6       5       5       0      51      23   18841     131     675    6007    2178    1110     218
1970Illinois                17Schuyler                                                 169                           Schuyler                                                                                       124      14       0       0       0     511       0     983      13      35      47     182     188       5       8       0       0       0       0      10      12     583       0      16      58     185      75      20
1970Illinois                17Scott                                                    171                           Scott                                                                                          118       0       5       0       0     348       5     719       5      35      62      88     136       3       4       0       0       0       0      14       0     560       0      13      58      82      66      23
1970Illinois                17Shelby                                                   173                           Shelby                                                                                         137       6       0       0       6     907      23    3043      26     129     113     280     327       0      10       0       0       0       0      53       5    1822      10      60      85     374      93      30
1970Illinois                17Stark                                                    175                           Stark                                                                                           67      10       0       0       0     458       0     985      32      27      57      88     152       5      19       0       0       0       0      22       0     604       5      44      14     147      43       4
1970Illinois                17Stephenson                                               177              7880         Stephenson                                                                                     323      10       0       0       0    1420     118    8991      72     129      78     554     910       6      21       0       0       0       0      35     107    7056      10     137      85     534     320      45
1970Illinois                17Tazewell                                                 179              6120         Tazewell                                                                                       247      10       0       0       0     971      40   26218     268     357     335    1227    1546      23      61       0       0       0       0      15      20   12205      59     168     549    1805     599     170
1970Illinois                17Union                                                    181                           Union                                                                                          192      12       0      10       6     297      12    1900      69     155     471     268     248       0      13       0       0       0       0      17       0    1170      31      38     470     289      93      35
1970Illinois                17Vermilion                                                183                           Vermilion                                                                                      318      11       5       0       0    1052      27   17449     332    1099     453     905    1580      49      54       6       0       0       0      56      28   10522      60     500     247    1311     669     155
1970Illinois                17Wabash                                                   185                           Wabash                                                                                          88       5       0       0       0     249       8    2072      38      36      62     187     342       5      11       0       0       0       0      10       0    1343       4      19      50     212     129      33
1970Illinois                17Warren                                                   187                           Warren                                                                                         241       6       0       0       0     856      24    3349      47      97     144     220     374      12      23       0       0       0       0      26      24    2196       0      29     107     485     145      24
1970Illinois                17Washington                                               189                           Washington                                                                                     187      20       5       0       0     890      27    1551      49     125     141     153     298       5      17       0       0       0       0       8      24    1156       0      26     118     148      99      45
1970Illinois                17Wayne                                                    191                           Wayne                                                                                          152       6       0       6       0     747      12    2228      37      68     128     256     387       5      30       0       0       0       0      11       5    1751      10      28      49     249     174      22
1970Illinois                17White                                                    193                           White                                                                                          184       0       0       0       0     558       0    2526      43     116      50     207     325       0      23       0       0       0       0      16       0    1680      20      56      51     293     150       5
1970Illinois                17Whiteside                                                195              6120         Whiteside                                                                                      375       4       0       0       4    1354      53   12046     141     194     315     666     992      19      43       0       0       0       0      56       7    6080      31      86     559     869     360      79
1970Illinois                17Will                                                     197             B1600         Will                                                                                           401      36       0       0       0    1144      19   49720     845    2803    1507    2484    3175      77     113       0       0       0       0     105      11   24554     128    1793     716    2944     803     234
1970Illinois                17Williamson                                               199              1600         Williamson                                                                                      88       0      34       5       0     159       0    7254     164     633     947     477    1037      13       5       0       0       0       0      21       0    4405      32     290     653     457     329      93
1970Illinois                17Winnebago                                                201              6880         Winnebago                                                                                      423      12       7       0       5     847      37   52677    1461     760     569    2635    3985      74      89       0       0       0       0      72      20   31343     199     457     599    3438    1131     217
1970Illinois                17Woodford                                                 203              6120         Woodford                                                                                       149      14       5       0       0     716      24    4827      78     102     155     255     532      34      21       0       0       0       0      29       5    2807      29      34      84     340     204      61
1970Indiana                 18Adams                                                    001                           Adams                                                                                          150      15       0       0       4     593      59    4913     120      50      36     377     483       6      26       0       0       0       0      16      85    2960      18      44      18     375     154      18
1970Indiana                 18Allen                                                    003              2760         Allen                                                                                          348      17       0       0       4    1100      25   57465    1515    1344     792    3309    4004      56     136       5       0       0       0      55      39   36678     241     791    1591    3560     916     334
1970Indiana                 18Bartholomew                                              005                           Bartholomew                                                                                    186       8       0       0       5     428      17   11970     181     295     128     776     826       0      29       0       0       0       0       0      16    5287      42      64      73    1290     254      64
1970Indiana                 18Benton                                                   007                           Benton                                                                                         110       0       0       6       0     608      16    1468      67      47     157     109     164       0      14       0       0       0       0      21       0     980      11      39      72     163      98      41
1970Indiana                 18Blackford                                                009              2760         Blackford                                                                                       35       0       0       0       0     247       0    3042      20      67      47     223     249       0      11       0       0       0       0       3       8    1604       0      42      28     294     124      29
1970Indiana                 18Boone                                                    011              3480         Boone                                                                                          270      15       0       0       5     607      21    5598      82     183     149     377     546      18      45       6       0       0      21      24      15    3202      18      99      98     519     242      71
1970Indiana                 18Brown                                                    013                           Brown                                                                                           67       0       0       0       0      50       0    1424      45      39     125     129     221      11       0       0       0       0       0       0       0     751      10      28      89     178      58      22
1970Indiana                 18Carroll                                                  015                           Carroll                                                                                        264      17       0       0       6     576      14    3049      42      49     110     231     274      24      31       0       0       0       0      14       0    1936       5      68     113     164      60      21
1970Indiana                 18Cass                                                     017              3480         Cass                                                                                           127      10       0       0       0     635      32    7215     104     171     339     526     582       5      20       0       0       0       0      39      25    4547      29     110     487     598     252      78
1970Indiana                 18Clark                                                    019              4520         Clark                                                                                          162       8       4       5       0     365      37   14917     236    1255     194     804     922      11      34       8       4       0       0      20      25    8898      38    1331     168     964     278      69
1970Indiana                 18Clay                                                     021              8320         Clay                                                                                           123      15       0       0       0     340      20    3735      37     165     207     319     489      37      11       5       0       0       0       9      19    2093      20      53     104     413     237      44
1970Indiana                 18Clinton                                                  023                           Clinton                                                                                        217      22       6       0       0     629       8    5532      48     102     160     442     433       4      10       0       0       0       0      38       5    3553      19      73     127     588     179      25
1970Indiana                 18Crawford                                                 025                           Crawford                                                                                        56       5       0       0       0     139       0    1119      22      85      63     115     169       5      26       0       0       0       0       0       0     475       6      91      12     127      74       5
1970Indiana                 18Daviess                                                  027              8320         Daviess                                                                                        169      10      10       0       0     850      39    3473      61     842      87     435     491       0      20       6       0       0       6      30       8    2114      11     380      13     491     157      47
1970Indiana                 18Dearborn                                                 029              1640         Dearborn                                                                                        67       0       0       0       0     199      46    5677      81     190      90     303     383       5      16       0       0       0       0      13       0    2656      15      90      77     295      90      40
1970Indiana                 18Decatur                                                  031                           Decatur                                                                                        216      18       0       0       0     678      50    3687      37      72      96     252     447      10      36       0       0       0       0      50      16    2236       5      27     110     332     104      46
1970Indiana                 18DeKalb                                                   033              1640         De Kalb                                                                                         76       0       0       0       0     369      29    6068     116     124      88     293     425       4       5       0       0       0       0      54      45    3572      12      86      81     475     151      73
1970Indiana                 18Delaware                                                 035              5280         Delaware                                                                                       274      15       0       5       0     444       0   24792     517     394    1751    1382    1790      35      41       0       0       0       0      56      34   12600     130     282    2367    1629     746     169
1970Indiana                 18Dubois                                                   037                           Dubois                                                                                         144      10       4       0       7     649      35    5550     157     181      65     253     473       7      59       0       0       0       0       5       5    3348      34      97      89     211     186      84
1970Indiana                 18Elkhart                                                  039                           Elkhart                                                                                        296      19       0       0       5     767      41   27224     795     429      99    1409    2019      75     128       6       0       0       6      57      35   17144     110      54     157    1752     731     149
