_PARENT_,_NAME_,county,cluster
CL778,cty53031,53031,778
CL778,cty53041,53041,778
CL778,cty53067,53067,778
CL778,cty53035,53035,778
CL778,cty53045,53045,778
CL779,cty13207,13207,779
CL779,cty13289,13289,779
CL779,cty13021,13021,779
CL779,cty13169,13169,779
CL781,cty29101,29101,781
CL781,cty29107,29107,781
CL781,cty29033,29033,781
CL781,cty29195,29195,781
CL781,cty29015,29015,781
CL781,cty29159,29159,781
CL781,cty29083,29083,781
CL781,cty29185,29185,781
CL783,cty41049,41049,783
CL783,cty41059,41059,783
CL783,cty53013,53013,783
CL783,cty53071,53071,783
CL784,cty37075,37075,784
CL784,cty13281,13281,784
CL784,cty13291,13291,784
CL784,cty37039,37039,784
CL784,cty37043,37043,784
CL786,cty29067,29067,786
CL786,cty29229,29229,786
CL786,cty05049,05049,786
CL786,cty29203,29203,786
CL786,cty29215,29215,786
CL786,cty29091,29091,786
CL786,cty29149,29149,786
CL787,cty45043,45043,787
CL787,cty45051,45051,787
CL787,cty45089,45089,787
CL787,cty45033,45033,787
CL787,cty45067,45067,787
CL787,cty45031,45031,787
CL787,cty45041,45041,787
CL790,cty41071,41071,790
CL790,cty53011,53011,790
CL790,cty53059,53059,790
CL790,cty41067,41067,790
CL790,cty41005,41005,790
CL790,cty41051,41051,790
CL794,cty19045,19045,794
CL794,cty19097,19097,794
CL794,cty17141,17141,794
CL794,cty17015,17015,794
CL794,cty17177,17177,794
CL794,cty17103,17103,794
CL794,cty17195,17195,794
CL795,cty51109,51109,795
CL795,cty51187,51187,795
CL795,cty51137,51137,795
CL795,cty51061,51061,795
CL795,cty51157,51157,795
CL795,cty51047,51047,795
CL795,cty51113,51113,795
CL798,cty26057,26057,798
CL798,cty26035,26035,798
CL798,cty26073,26073,798
CL798,cty26011,26011,798
CL798,cty26051,26051,798
CL798,cty26111,26111,798
CL798,cty26017,26017,798
CL798,cty26145,26145,798
CL799,cty31005,31005,799
CL799,cty31075,31075,799
CL799,cty31069,31069,799
CL799,cty31029,31029,799
CL799,cty31135,31135,799
CL799,cty08115,08115,799
CL799,cty31049,31049,799
CL799,cty31101,31101,799
CL801,cty26129,26129,801
CL801,cty26137,26137,801
CL801,cty26007,26007,801
CL801,cty26141,26141,801
CL801,cty26039,26039,801
CL801,cty26143,26143,801
CL801,cty26119,26119,801
CL801,cty26135,26135,801
CL807,cty20197,20197,807
CL807,cty20045,20045,807
CL807,cty20087,20087,807
CL807,cty20085,20085,807
CL807,cty20139,20139,807
CL807,cty20177,20177,807
CL809,cty48247,48247,809
CL809,cty48479,48479,809
CL809,cty48505,48505,809
CL809,cty48163,48163,809
CL809,cty48283,48283,809
CL809,cty48127,48127,809
CL809,cty48507,48507,809
CL813,cty13065,13065,813
CL813,cty13229,13229,813
CL813,cty13299,13299,813
CL816,cty46039,46039,816
CL816,cty46101,46101,816
CL816,cty46079,46079,816
CL816,cty46097,46097,816
CL816,cty46025,46025,816
CL816,cty46011,46011,816
CL816,cty46077,46077,816
CL816,cty46029,46029,816
CL816,cty46057,46057,816
CL820,cty48335,48335,820
CL820,cty48151,48151,820
CL820,cty48353,48353,820
CL820,cty48263,48263,820
CL820,cty48415,48415,820
CL821,cty13273,13273,821
CL821,cty13061,13061,821
CL821,cty13243,13243,821
CL821,cty13037,13037,821
CL821,cty13099,13099,821
CL822,cty54027,54027,822
CL822,cty51043,51043,822
CL822,cty51107,51107,822
CL822,cty51069,51069,822
CL822,cty51840,51840,822
CL823,cty18063,18063,823
CL823,cty18109,18109,823
CL823,cty18059,18059,823
CL823,cty18011,18011,823
CL823,cty18057,18057,823
CL826,cty34001,34001,826
CL826,cty34009,34009,826
CL826,cty34011,34011,826
CL826,cty34033,34033,826
CL826,cty34005,34005,826
CL826,cty34007,34007,826
CL826,cty34015,34015,826
CL828,cty21171,21171,828
CL828,cty21099,21099,828
CL828,cty21057,21057,828
CL828,cty47027,47027,828
CL828,cty21009,21009,828
CL828,cty21169,21169,828
CL829,cty48069,48069,829
CL829,cty48117,48117,829
CL829,cty48359,48359,829
CL829,cty35041,35041,829
CL829,cty48017,48017,829
CL829,cty48279,48279,829
CL829,cty35009,35009,829
CL829,cty48369,48369,829
CL830,cty01013,01013,830
CL830,cty01053,01053,830
CL830,cty01039,01039,830
CL830,cty01035,01035,830
CL830,cty01099,01099,830
CL830,cty01041,01041,830
CL830,cty01109,01109,830
CL832,cty41023,41023,832
CL832,cty41031,41031,832
CL832,cty41021,41021,832
CL832,cty41069,41069,832
CL832,cty41013,41013,832
CL832,cty41017,41017,832
CL833,cty08107,08107,833
CL833,cty49013,49013,833
CL833,cty49047,49047,833
CL833,cty08081,08081,833
CL833,cty08103,08103,833
CL835,cty31013,31013,835
CL835,cty31123,31123,835
CL835,cty31165,31165,835
CL835,cty56021,56021,835
CL835,cty56015,56015,835
CL835,cty56031,56031,835
CL835,cty31007,31007,835
CL835,cty31157,31157,835
CL835,cty31033,31033,835
CL835,cty31105,31105,835
CL836,cty48091,48091,836
CL836,cty48187,48187,836
CL836,cty48019,48019,836
CL836,cty48013,48013,836
CL836,cty48325,48325,836
CL836,cty48259,48259,836
CL836,cty48029,48029,836
CL836,cty48493,48493,836
CL839,cty37123,37123,839
CL839,cty37125,37125,839
CL839,cty37155,37155,839
CL839,cty37165,37165,839
CL839,cty37051,37051,839
CL839,cty37093,37093,839
CL842,cty37053,37053,842
CL842,cty37013,37013,842
CL842,cty37095,37095,842
CL842,cty37117,37117,842
CL842,cty37187,37187,842
CL842,cty37055,37055,842
CL842,cty37177,37177,842
CL844,cty13071,13071,844
CL844,cty13019,13019,844
CL844,cty13173,13173,844
CL844,cty13075,13075,844
CL844,cty13277,13277,844
CL844,cty13287,13287,844
CL846,cty01003,01003,846
CL846,cty01025,01025,846
CL846,cty01131,01131,846
CL846,cty01097,01097,846
CL846,cty01129,01129,846
CL849,cty27097,27097,849
CL849,cty27149,27149,849
CL849,cty27051,27051,849
CL849,cty27111,27111,849
CL849,cty27153,27153,849
CL849,cty27159,27159,849
CL849,cty27041,27041,849
CL849,cty27121,27121,849
CL850,cty48473,48473,850
CL850,cty48157,48157,850
CL850,cty48201,48201,850
CL851,cty01043,01043,851
CL851,cty01049,01049,851
CL851,cty01071,01071,851
CL851,cty01055,01055,851
CL851,cty01095,01095,851
CL854,cty05137,05137,854
CL854,cty05045,05045,854
CL854,cty05023,05023,854
CL854,cty05141,05141,854
CL854,cty05029,05029,854
CL854,cty05105,05105,854
CL859,cty21035,21035,859
CL859,cty47183,47183,859
CL859,cty47079,47079,859
CL859,cty47005,47005,859
CL859,cty47017,47017,859
CL862,cty12107,12107,862
CL862,cty12035,12035,862
CL862,cty12127,12127,862
CL866,cty13007,13007,866
CL866,cty13205,13205,866
CL866,cty13131,13131,866
CL866,cty13275,13275,866
CL867,cty13005,13005,867
CL867,cty13091,13091,867
CL867,cty13001,13001,867
CL867,cty13161,13161,867
CL867,cty13271,13271,867
CL867,cty13309,13309,867
CL868,cty50019,50019,868
CL868,cty50005,50005,868
CL868,cty33007,33007,868
CL868,cty50009,50009,868
CL871,cty16035,16035,871
CL871,cty16049,16049,871
CL871,cty16061,16061,871
CL874,cty17189,17189,874
CL874,cty17145,17145,874
CL874,cty17157,17157,874
CL874,cty17133,17133,874
CL874,cty17163,17163,874
CL874,cty17027,17027,874
CL874,cty17121,17121,874
CL878,cty17063,17063,878
CL878,cty17197,17197,878
CL878,cty17031,17031,878
CL878,cty17043,17043,878
CL879,cty13079,13079,879
CL879,cty13023,13023,879
CL879,cty13235,13235,879
CL879,cty13153,13153,879
CL879,cty13225,13225,879
CL880,cty22025,22025,880
CL880,cty22059,22059,880
CL880,cty22029,22029,880
CL880,cty28001,28001,880
CL881,cty45029,45029,881
CL881,cty45009,45009,881
CL881,cty45011,45011,881
CL881,cty45005,45005,881
CL881,cty45049,45049,881
CL882,cty47091,47091,882
CL882,cty37111,37111,882
CL882,cty37011,37011,882
CL882,cty37189,37189,882
CL882,cty37121,37121,882
CL882,cty37199,37199,882
CL883,cty19055,19055,883
CL883,cty19005,19005,883
CL883,cty19043,19043,883
CL883,cty17085,17085,883
CL883,cty19061,19061,883
CL886,cty24019,24019,886
CL886,cty24029,24029,886
CL886,cty24035,24035,886
CL886,cty24011,24011,886
CL886,cty24041,24041,886
CL887,cty37001,37001,887
CL887,cty37033,37033,887
CL887,cty51143,51143,887
CL887,cty51590,51590,887
CL889,cty51045,51045,889
CL889,cty51023,51023,889
CL889,cty51161,51161,889
CL889,cty51770,51770,889
CL889,cty51775,51775,889
CL893,cty06055,06055,893
CL893,cty06095,06095,893
CL893,cty06041,06041,893
CL893,cty06001,06001,893
CL893,cty06013,06013,893
CL893,cty06075,06075,893
CL893,cty06081,06081,893
CL894,cty51059,51059,894
CL894,cty51600,51600,894
CL898,cty19101,19101,898
CL898,cty19177,19177,898
CL898,cty19107,19107,898
CL898,cty19135,19135,898
CL898,cty19123,19123,898
CL898,cty19125,19125,898
CL898,cty19051,19051,898
CL898,cty19179,19179,898
CL899,cty18033,18033,899
CL899,cty18151,18151,899
CL899,cty26023,26023,899
CL899,cty26149,26149,899
CL899,cty18113,18113,899
CL899,cty18039,18039,899
CL899,cty18087,18087,899
CL901,cty40037,40037,901
CL901,cty40113,40113,901
CL901,cty40117,40117,901
CL901,cty40131,40131,901
CL901,cty40143,40143,901
CL901,cty40145,40145,901
CL902,cty36021,36021,902
CL902,cty36039,36039,902
CL902,cty36027,36027,902
CL902,cty36111,36111,902
CL902,cty36071,36071,902
CL902,cty36105,36105,902
CL903,cty55099,55099,903
CL903,cty55107,55107,903
CL903,cty55005,55005,903
CL903,cty55013,55013,903
CL903,cty55095,55095,903
CL903,cty55113,55113,903
CL903,cty55129,55129,903
CL904,cty54075,54075,904
CL904,cty54041,54041,904
CL904,cty54097,54097,904
CL904,cty54001,54001,904
CL904,cty54083,54083,904
CL904,cty54093,54093,904
CL905,cty23009,23009,905
CL905,cty23015,23015,905
CL905,cty23013,23013,905
CL905,cty23027,23027,905
CL905,cty23019,23019,905
CL905,cty23021,23021,905
CL905,cty23011,23011,905
CL905,cty23025,23025,905
CL908,cty22005,22005,908
CL908,cty22063,22063,908
CL908,cty22033,22033,908
CL908,cty22047,22047,908
CL908,cty22121,22121,908
CL910,cty55017,55017,910
CL910,cty55035,55035,910
CL910,cty55033,55033,910
CL910,cty55091,55091,910
CL910,cty27169,27169,910
CL910,cty55011,55011,910
CL913,cty31021,31021,913
CL913,cty31051,31051,913
CL913,cty31179,31179,913
CL913,cty31039,31039,913
CL913,cty31173,31173,913
CL914,cty42089,42089,914
CL914,cty42079,42079,914
CL914,cty42103,42103,914
CL914,cty42127,42127,914
CL914,cty42069,42069,914
CL914,cty42131,42131,914
CL921,cty40049,40049,921
CL921,cty40099,40099,921
CL921,cty40069,40069,921
CL921,cty40095,40095,921
CL921,cty40019,40019,921
CL921,cty40085,40085,921
CL922,cty20011,20011,922
CL922,cty29011,29011,922
CL922,cty29057,29057,922
CL922,cty29039,29039,922
CL922,cty29217,29217,922
CL923,cty48211,48211,923
CL923,cty48065,48065,923
CL923,cty48233,48233,923
CL923,cty48179,48179,923
CL923,cty48393,48393,923
CL926,cty29207,29207,926
CL926,cty29133,29133,926
CL926,cty29017,29017,926
CL926,cty29031,29031,926
CL926,cty29143,29143,926
CL926,cty29201,29201,926
CL927,cty18001,18001,927
CL927,cty18075,18075,927
CL927,cty18009,18009,927
CL927,cty18053,18053,927
CL927,cty18065,18065,927
CL927,cty18095,18095,927
CL927,cty18035,18035,927
CL927,cty18135,18135,927
CL928,cty29199,29199,928
CL928,cty29103,29103,928
CL928,cty29001,29001,928
CL928,cty29197,29197,928
CL933,cty41007,41007,933
CL933,cty53027,53027,933
CL933,cty53049,53049,933
CL933,cty41009,41009,933
CL933,cty53015,53015,933
CL933,cty53069,53069,933
CL934,cty31041,31041,934
CL934,cty31031,31031,934
CL934,cty31091,31091,934
CL934,cty31009,31009,934
CL934,cty31171,31171,934
CL935,cty55067,55067,935
CL935,cty55097,55097,935
CL935,cty55001,55001,935
CL935,cty55141,55141,935
CL935,cty55019,55019,935
CL935,cty55119,55119,935
CL935,cty55069,55069,935
CL935,cty55073,55073,935
CL936,cty37087,37087,936
CL936,cty37089,37089,936
CL936,cty37175,37175,936
CL936,cty37021,37021,936
CL936,cty37115,37115,936
CL937,cty39031,39031,937
CL937,cty39083,39083,937
CL937,cty39089,39089,937
CL937,cty39115,39115,937
CL937,cty39119,39119,937
CL937,cty39127,39127,937
CL938,cty05127,05127,938
CL938,cty05071,05071,938
CL938,cty05047,05047,938
CL938,cty05083,05083,938
CL941,cty13269,13269,941
CL941,cty13293,13293,941
CL941,cty13171,13171,941
CL941,cty13231,13231,941
CL941,cty13255,13255,941
CL942,cty29007,29007,942
CL942,cty29139,29139,942
CL942,cty17149,17149,942
CL942,cty29163,29163,942
CL944,cty47039,47039,944
CL944,cty47077,47077,944
CL944,cty47033,47033,944
CL944,cty47053,47053,944
CL944,cty47023,47023,944
CL944,cty47113,47113,944
CL945,cty46059,46059,945
CL945,cty46069,46069,945
CL945,cty46085,46085,945
CL945,cty46015,46015,945
CL945,cty46017,46017,945
CL946,cty18091,18091,946
CL946,cty26021,26021,946
CL946,cty26027,26027,946
CL946,cty18141,18141,946
CL946,cty18099,18099,946
CL946,cty18149,18149,946
CL951,cty29123,29123,951
CL951,cty29157,29157,951
CL951,cty29186,29186,951
CL951,cty29093,29093,951
CL951,cty29187,29187,951
CL951,cty29221,29221,951
CL952,cty48071,48071,952
CL952,cty48339,48339,952
CL952,cty48291,48291,952
CL952,cty48407,48407,952
CL954,cty47013,47013,954
CL954,cty47129,47129,954
CL954,cty47001,47001,954
CL954,cty47145,47145,954
CL957,cty20075,20075,957
CL957,cty20081,20081,957
CL957,cty20055,20055,957
CL957,cty20093,20093,957
CL960,cty24023,24023,960
CL960,cty54023,54023,960
CL960,cty54031,54031,960
CL960,cty24001,24001,960
CL960,cty54057,54057,960
CL964,cty19129,19129,964
CL964,cty19173,19173,964
CL964,cty19003,19003,964
CL964,cty19137,19137,964
CL964,cty19071,19071,964
CL964,cty19145,19145,964
CL965,cty48115,48115,965
CL965,cty48173,48173,965
CL965,cty48383,48383,965
CL965,cty48033,48033,965
CL965,cty48227,48227,965
CL966,cty48169,48169,966
CL966,cty48079,48079,966
CL966,cty48219,48219,966
CL966,cty48107,48107,966
CL966,cty48303,48303,966
CL966,cty48305,48305,966
CL968,cty26107,26107,968
CL968,cty26113,26113,968
CL968,cty26165,26165,968
CL968,cty26085,26085,968
CL968,cty26133,26133,968
CL969,cty29065,29065,969
CL969,cty29179,29179,969
CL969,cty29169,29169,969
CL969,cty29125,29125,969
CL969,cty29161,29161,969
CL970,cty19085,19085,970
CL970,cty19133,19133,970
CL974,cty47167,47167,974
CL974,cty47047,47047,974
CL974,cty28033,28033,974
CL974,cty47157,47157,974
CL976,cty22077,22077,976
CL976,cty22037,22037,976
CL976,cty22125,22125,976
CL979,cty21077,21077,979
CL979,cty21037,21037,979
CL979,cty21191,21191,979
CL979,cty21081,21081,979
CL979,cty21015,21015,979
CL979,cty21117,21117,979
CL980,cty48167,48167,980
CL980,cty48039,48039,980
CL980,cty48321,48321,980
CL982,cty08023,08023,982
CL982,cty08109,08109,982
CL982,cty08003,08003,982
CL982,cty08021,08021,982
CL982,cty08079,08079,982
CL982,cty08105,08105,982
CL983,cty42117,42117,983
CL983,cty42035,42035,983
CL983,cty42081,42081,983
CL983,cty42015,42015,983
CL983,cty42113,42113,983
CL985,cty48025,48025,985
CL985,cty48255,48255,985
CL985,cty48297,48297,985
CL985,cty48311,48311,985
CL986,cty06011,06011,986
CL986,cty06089,06089,986
CL986,cty06103,06103,986
CL986,cty06007,06007,986
CL986,cty06021,06021,986
CL988,cty42023,42023,988
CL988,cty42047,42047,988
CL988,cty42083,42083,988
CL988,cty42105,42105,988
CL988,cty36003,36003,988
CL988,cty36009,36009,988
CL995,cty22103,22103,995
CL995,cty22117,22117,995
CL995,cty28091,28091,995
CL995,cty28147,28147,995
CL998,cty19031,19031,998
CL998,cty19115,19115,998
CL998,cty19139,19139,998
CL998,cty19103,19103,998
CL998,cty19183,19183,998
CL1001,cty13165,13165,1001
CL1001,cty13109,13109,1001
CL1001,cty13267,13267,1001
CL1001,cty13251,13251,1001
CL1001,cty13031,13031,1001
CL1001,cty13043,13043,1001
CL1003,cty21187,21187,1003
CL1003,cty21239,21239,1003
CL1003,cty21005,21005,1003
CL1003,cty21073,21073,1003
CL1004,cty38055,38055,1004
CL1004,cty38015,38015,1004
CL1004,cty38059,38059,1004
CL1004,cty38057,38057,1004
CL1004,cty38065,38065,1004
CL1005,cty13193,13193,1005
CL1005,cty13197,13197,1005
CL1005,cty13249,13249,1005
CL1005,cty13261,13261,1005
CL1005,cty13259,13259,1005
CL1005,cty13307,13307,1005
CL1006,cty05053,05053,1006
CL1006,cty05085,05085,1006
CL1006,cty05119,05119,1006
CL1006,cty05125,05125,1006
CL1008,cty20053,20053,1008
CL1008,cty20105,20105,1008
CL1008,cty20143,20143,1008
CL1008,cty20169,20169,1008
CL1009,cty08015,08015,1009
CL1009,cty08027,08027,1009
CL1009,cty08043,08043,1009
CL1010,cty18085,18085,1010
CL1010,cty18169,18169,1010
CL1010,cty18017,18017,1010
CL1010,cty18131,18131,1010
CL1010,cty18049,18049,1010
CL1010,cty18103,18103,1010
CL1014,cty21011,21011,1014
CL1014,cty21049,21049,1014
CL1014,cty21197,21197,1014
CL1014,cty21165,21165,1014
CL1014,cty21173,21173,1014
CL1016,cty50015,50015,1016
CL1016,cty33019,33019,1016
CL1016,cty50017,50017,1016
CL1016,cty50023,50023,1016
CL1016,cty33009,33009,1016
CL1016,cty50027,50027,1016
CL1018,cty21195,21195,1018
CL1018,cty54059,54059,1018
CL1018,cty21127,21127,1018
CL1018,cty21159,21159,1018
CL1018,cty21153,21153,1018
CL1018,cty21071,21071,1018
CL1018,cty21115,21115,1018
CL1020,cty05019,05019,1020
CL1020,cty05097,05097,1020
CL1020,cty05051,05051,1020
CL1020,cty05059,05059,1020
CL1020,cty05061,05061,1020
CL1020,cty05109,05109,1020
CL1022,cty18105,18105,1022
CL1022,cty18119,18119,1022
CL1022,cty18055,18055,1022
CL1022,cty18093,18093,1022
CL1022,cty18117,18117,1022
CL1022,cty18027,18027,1022
CL1022,cty18101,18101,1022
CL1023,cty47099,47099,1023
CL1023,cty47181,47181,1023
CL1023,cty47135,47135,1023
CL1023,cty47055,47055,1023
CL1023,cty47117,47117,1023
CL1023,cty47081,47081,1023
CL1023,cty47101,47101,1023
CL1023,cty47119,47119,1023
CL1028,cty12075,12075,1028
CL1028,cty12007,12007,1028
CL1028,cty12125,12125,1028
CL1028,cty12001,12001,1028
CL1028,cty12041,12041,1028
CL1033,cty34041,34041,1033
CL1033,cty34019,34019,1033
CL1033,cty34013,34013,1033
CL1033,cty34039,34039,1033
CL1033,cty34027,34027,1033
CL1033,cty34037,34037,1033
CL1033,cty34023,34023,1033
CL1033,cty34035,34035,1033
CL1036,cty12063,12063,1036
CL1036,cty12059,12059,1036
CL1036,cty12133,12133,1036
CL1036,cty12013,12013,1036
CL1036,cty12077,12077,1036
CL1038,cty17073,17073,1038
CL1038,cty17175,17175,1038
CL1038,cty17131,17131,1038
CL1038,cty17161,17161,1038
CL1038,cty19163,19163,1038
CL1039,cty21141,21141,1039
CL1039,cty21003,21003,1039
CL1039,cty21213,21213,1039
CL1039,cty21061,21061,1039
CL1039,cty21227,21227,1039
CL1042,cty08117,08117,1042
CL1042,cty08045,08045,1042
CL1042,cty08097,08097,1042
CL1042,cty08037,08037,1042
CL1042,cty08065,08065,1042
CL1053,cty31063,31063,1053
CL1053,cty31065,31065,1053
CL1053,cty31047,31047,1053
CL1053,cty31073,31073,1053
CL1053,cty31083,31083,1053
CL1053,cty31137,31137,1053
CL1058,cty44009,44009,1058
CL1058,cty25005,25005,1058
CL1058,cty44005,44005,1058
CL1058,cty44001,44001,1058
CL1058,cty44003,44003,1058
CL1058,cty44007,44007,1058
CL1060,cty01111,01111,1060
CL1060,cty13077,13077,1060
CL1060,cty13149,13149,1060
CL1060,cty01017,01017,1060
CL1060,cty13285,13285,1060
CL1062,cty42121,42121,1062
CL1062,cty36013,36013,1062
CL1062,cty42123,42123,1062
CL1062,cty42039,42039,1062
CL1062,cty42049,42049,1062
CL1062,cty42031,42031,1062
CL1062,cty42053,42053,1062
CL1065,cty39145,39145,1065
CL1065,cty39079,39079,1065
CL1065,cty39163,39163,1065
CL1065,cty39131,39131,1065
CL1065,cty39141,39141,1065
CL1066,cty21175,21175,1066
CL1066,cty21129,21129,1066
CL1066,cty21189,21189,1066
CL1066,cty21025,21025,1066
CL1066,cty21237,21237,1066
CL1067,cty13305,13305,1067
CL1067,cty13179,13179,1067
CL1067,cty13183,13183,1067
CL1071,cty47103,47103,1071
CL1071,cty01079,01079,1071
CL1071,cty01103,01103,1071
CL1071,cty01083,01083,1071
CL1071,cty01089,01089,1071
CL1072,cty10001,10001,1072
CL1072,cty10005,10005,1072
CL1072,cty24047,24047,1072
CL1072,cty24039,24039,1072
CL1072,cty24045,24045,1072
CL1073,cty47159,47159,1073
CL1073,cty47189,47189,1073
CL1073,cty47165,47165,1073
CL1073,cty47111,47111,1073
CL1073,cty47169,47169,1073
CL1074,cty21053,21053,1074
CL1074,cty21147,21147,1074
CL1074,cty47151,47151,1074
CL1074,cty21199,21199,1074
CL1074,cty21231,21231,1074
CL1075,cty37015,37015,1075
CL1075,cty37091,37091,1075
CL1075,cty37083,37083,1075
CL1075,cty37131,37131,1075
CL1079,cty21045,21045,1079
CL1079,cty21087,21087,1079
CL1079,cty21217,21217,1079
CL1079,cty21001,21001,1079
CL1079,cty21207,21207,1079
CL1080,cty37133,37133,1080
CL1080,cty37079,37079,1080
CL1080,cty37147,37147,1080
CL1080,cty37103,37103,1080
CL1080,cty37107,37107,1080
CL1081,cty17005,17005,1081
CL1081,cty17117,17117,1081
CL1081,cty17135,17135,1081
CL1081,cty17013,17013,1081
CL1081,cty17083,17083,1081
CL1081,cty17119,17119,1081
CL1084,cty05139,05139,1084
CL1084,cty05039,05039,1084
CL1084,cty05013,05013,1084
CL1084,cty05103,05103,1084
CL1086,cty37097,37097,1086
CL1086,cty37023,37023,1086
CL1086,cty37027,37027,1086
CL1086,cty37003,37003,1086
CL1086,cty37035,37035,1086
CL1087,cty54003,54003,1087
CL1087,cty54037,54037,1087
CL1087,cty24043,24043,1087
CL1087,cty54065,54065,1087
CL1087,cty42055,42055,1087
CL1087,cty42057,42057,1087
CL1088,cty40041,40041,1088
CL1088,cty05087,05087,1088
CL1088,cty05143,05143,1088
CL1088,cty05007,05007,1088
CL1088,cty29119,29119,1088
CL1089,cty36023,36023,1089
CL1089,cty36015,36015,1089
CL1089,cty36101,36101,1089
CL1089,cty36097,36097,1089
CL1089,cty36109,36109,1089
CL1090,cty19099,19099,1090
CL1090,cty19157,19157,1090
CL1090,cty19127,19127,1090
CL1090,cty19171,19171,1090
CL1091,cty13097,13097,1091
CL1091,cty13057,13057,1091
CL1091,cty13227,13227,1091
CL1091,cty13067,13067,1091
CL1091,cty13223,13223,1091
CL1093,cty46089,46089,1093
CL1093,cty46049,46049,1093
CL1093,cty46115,46115,1093
CL1093,cty46013,46013,1093
CL1093,cty46045,46045,1093
CL1100,cty48031,48031,1100
CL1100,cty48171,48171,1100
CL1100,cty48265,48265,1100
CL1102,cty19075,19075,1102
CL1102,cty19019,19019,1102
CL1102,cty19065,19065,1102
CL1102,cty19023,19023,1102
CL1102,cty19013,19013,1102
CL1102,cty19017,19017,1102
CL1105,cty48431,48431,1105
CL1105,cty48081,48081,1105
CL1105,cty48413,48413,1105
CL1105,cty48235,48235,1105
CL1105,cty48451,48451,1105
CL1106,cty51007,51007,1106
CL1106,cty51145,51145,1106
CL1110,cty25027,25027,1110
CL1110,cty09011,09011,1110
CL1110,cty09015,09015,1110
CL1112,cty37167,37167,1112
CL1112,cty37119,37119,1112
CL1112,cty37179,37179,1112
CL1112,cty37025,37025,1112
CL1112,cty37159,37159,1112
CL1113,cty22001,22001,1113
CL1113,cty22113,22113,1113
CL1113,cty22039,22039,1113
CL1113,cty22097,22097,1113
CL1113,cty22045,22045,1113
CL1113,cty22055,22055,1113
CL1113,cty22099,22099,1113
CL1118,cty42073,42073,1118
CL1118,cty42085,42085,1118
CL1118,cty39029,39029,1118
CL1118,cty39099,39099,1118
CL1118,cty39155,39155,1118
CL1119,cty40001,40001,1119
CL1119,cty40021,40021,1119
CL1119,cty40091,40091,1119
CL1119,cty40101,40101,1119
CL1121,cty51063,51063,1121
CL1121,cty51071,51071,1121
CL1121,cty51155,51155,1121
CL1121,cty51121,51121,1121
CL1121,cty51750,51750,1121
CL1122,cty26115,26115,1122
CL1122,cty39123,39123,1122
CL1122,cty39143,39143,1122
CL1122,cty39095,39095,1122
CL1122,cty39173,39173,1122
CL1123,cty42029,42029,1123
CL1123,cty34021,34021,1123
CL1123,cty42017,42017,1123
CL1123,cty42045,42045,1123
CL1123,cty42091,42091,1123
CL1123,cty42101,42101,1123
CL1125,cty47035,47035,1125
CL1125,cty47049,47049,1125
CL1125,cty47007,47007,1125
CL1125,cty47143,47143,1125
CL1126,cty22041,22041,1126
CL1126,cty22021,22021,1126
CL1126,cty22067,22067,1126
CL1126,cty22083,22083,1126
CL1126,cty22073,22073,1126
CL1126,cty22111,22111,1126
CL1134,cty28041,28041,1134
CL1134,cty28111,28111,1134
CL1134,cty28039,28039,1134
CL1134,cty28059,28059,1134
CL1137,cty28095,28095,1137
CL1137,cty28115,28115,1137
CL1137,cty28013,28013,1137
CL1137,cty28017,28017,1137
CL1137,cty28057,28057,1137
CL1137,cty28081,28081,1137
CL1139,cty39065,39065,1139
CL1139,cty39011,39011,1139
CL1139,cty39107,39107,1139
CL1139,cty39161,39161,1139
CL1139,cty39003,39003,1139
CL1139,cty39137,39137,1139
CL1143,cty47073,47073,1143
CL1143,cty51169,51169,1143
CL1143,cty51191,51191,1143
CL1143,cty47163,47163,1143
CL1143,cty51520,51520,1143
CL1145,cty51036,51036,1145
CL1145,cty51127,51127,1145
CL1145,cty51075,51075,1145
CL1145,cty51085,51085,1145
CL1145,cty51087,51087,1145
CL1145,cty51760,51760,1145
CL1148,cty51171,51171,1148
CL1148,cty54071,54071,1148
CL1148,cty51139,51139,1148
CL1148,cty51165,51165,1148
CL1148,cty51660,51660,1148
CL1152,cty54095,54095,1152
CL1152,cty54103,54103,1152
CL1152,cty39013,39013,1152
CL1152,cty39111,39111,1152
CL1152,cty54051,54051,1152
CL1152,cty54069,54069,1152
CL1154,cty26019,26019,1154
CL1154,cty26009,26009,1154
CL1154,cty26079,26079,1154
CL1154,cty26055,26055,1154
CL1154,cty26089,26089,1154
CL1156,cty18175,18175,1156
CL1156,cty18025,18025,1156
CL1156,cty18061,18061,1156
CL1156,cty18019,18019,1156
CL1156,cty18043,18043,1156
CL1163,cty47075,47075,1163
CL1163,cty47097,47097,1163
CL1163,cty47045,47045,1163
CL1163,cty47095,47095,1163
CL1164,cty13159,13159,1164
CL1164,cty13211,13211,1164
CL1164,cty13297,13297,1164
CL1164,cty13217,13217,1164
CL1164,cty13247,13247,1164
CL1166,cty55027,55027,1166
CL1166,cty55055,55055,1166
CL1166,cty55039,55039,1166
CL1166,cty55047,55047,1166
CL1167,cty21095,21095,1167
CL1167,cty21133,21133,1167
CL1167,cty21131,21131,1167
CL1167,cty21119,21119,1167
CL1167,cty21193,21193,1167
CL1168,cty12093,12093,1168
CL1168,cty12021,12021,1168
CL1168,cty12071,12071,1168
CL1168,cty12043,12043,1168
CL1168,cty12051,12051,1168
